[16/Jun/2023 15:57:50] INFO [django.utils.autoreload:668] Watching for file changes with StatReloader
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:330] Waiting for apps ready_event.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:342] Apps ready_event triggered. Sending autoreload_started signal.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/debug_toolbar/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/services/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/payments/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/geemap/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/users/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/ckeditor/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/captcha/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/modeltranslation/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/whitenoise/runserver_nostatic/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/debug_toolbar/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/ckeditor/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/hitcount/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/captcha/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/users/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/services/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/payments/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/geemap/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/locale with glob **/*.mo.
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.050) ALTER TABLE `auth_user` MODIFY `username` varchar(150) NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0008_alter_user_username_max_length', '2023-06-16 13:03:08.073116'); args=['auth', '0008_alter_user_username_max_length', '2023-06-16 13:03:08.073116']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `auth_user` MODIFY `last_name` varchar(150) NOT NULL; (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.047) ALTER TABLE `auth_user` MODIFY `last_name` varchar(150) NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0009_alter_user_last_name_max_length', '2023-06-16 13:03:08.133355'); args=['auth', '0009_alter_user_last_name_max_length', '2023-06-16 13:03:08.133355']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `auth_group` MODIFY `name` varchar(150) NOT NULL; (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.013) ALTER TABLE `auth_group` MODIFY `name` varchar(150) NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0010_alter_group_name_max_length', '2023-06-16 13:03:08.160479'); args=['auth', '0010_alter_group_name_max_length', '2023-06-16 13:03:08.160479']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:161] (0.000) BEGIN; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:161] (0.000) COMMIT; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0011_update_proxy_permissions', '2023-06-16 13:03:08.173791'); args=['auth', '0011_update_proxy_permissions', '2023-06-16 13:03:08.173791']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `auth_user` MODIFY `first_name` varchar(150) NOT NULL; (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.051) ALTER TABLE `auth_user` MODIFY `first_name` varchar(150) NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0012_alter_user_first_name_max_length', '2023-06-16 13:03:08.240771'); args=['auth', '0012_alter_user_first_name_max_length', '2023-06-16 13:03:08.240771']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `captcha_captchastore` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `challenge` varchar(32) NOT NULL, `response` varchar(32) NOT NULL, `hashkey` varchar(40) NOT NULL UNIQUE, `expiration` datetime(6) NOT NULL); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.022) CREATE TABLE `captcha_captchastore` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `challenge` varchar(32) NOT NULL, `response` varchar(32) NOT NULL, `hashkey` varchar(40) NOT NULL UNIQUE, `expiration` datetime(6) NOT NULL); args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.002) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('captcha', '0001_initial', '2023-06-16 13:03:08.268677'); args=['captcha', '0001_initial', '2023-06-16 13:03:08.268677']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('captcha', '0002_alter_captchastore_id', '2023-06-16 13:03:08.274454'); args=['captcha', '0002_alter_captchastore_id', '2023-06-16 13:03:08.274454']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `hitcount_blacklist_ip` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `ip` varchar(40) NOT NULL UNIQUE); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.021) CREATE TABLE `hitcount_blacklist_ip` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `ip` varchar(40) NOT NULL UNIQUE); args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `hitcount_blacklist_user_agent` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `user_agent` varchar(255) NOT NULL UNIQUE); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.021) CREATE TABLE `hitcount_blacklist_user_agent` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `user_agent` varchar(255) NOT NULL UNIQUE); args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `hitcount_hit` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `created` datetime(6) NOT NULL, `ip` varchar(40) NOT NULL, `session` varchar(40) NOT NULL, `user_agent` varchar(255) NOT NULL); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.016) CREATE TABLE `hitcount_hit` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `created` datetime(6) NOT NULL, `ip` varchar(40) NOT NULL, `session` varchar(40) NOT NULL, `user_agent` varchar(255) NOT NULL); args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT engine
            FROM information_schema.tables
            WHERE
                table_name = 'hitcount_hit' AND
                table_schema = DATABASE()
            ; args=['hitcount_hit']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `hitcount_hit_count` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `hits` integer UNSIGNED NOT NULL CHECK (`hits` >= 0), `modified` datetime(6) NOT NULL, `object_pk` integer UNSIGNED NOT NULL CHECK (`object_pk` >= 0), `content_type_id` integer NOT NULL); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.023) CREATE TABLE `hitcount_hit_count` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `hits` integer UNSIGNED NOT NULL CHECK (`hits` >= 0), `modified` datetime(6) NOT NULL, `object_pk` integer UNSIGNED NOT NULL CHECK (`object_pk` >= 0), `content_type_id` integer NOT NULL); args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT engine
            FROM information_schema.tables
            WHERE
                table_name = 'hitcount_hit_count' AND
                table_schema = DATABASE()
            ; args=['hitcount_hit_count']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_content_type_id_object_pk_4dacb610_uniq` UNIQUE (`content_type_id`, `object_pk`); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.014) ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_content_type_id_object_pk_4dacb610_uniq` UNIQUE (`content_type_id`, `object_pk`); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit` ADD COLUMN `hitcount_id` integer NOT NULL , ADD CONSTRAINT `hitcount_hit_hitcount_id_b7971910_fk_hitcount_hit_count_id` FOREIGN KEY (`hitcount_id`) REFERENCES `hitcount_hit_count`(`id`); (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.043) ALTER TABLE `hitcount_hit` ADD COLUMN `hitcount_id` integer NOT NULL , ADD CONSTRAINT `hitcount_hit_hitcount_id_b7971910_fk_hitcount_hit_count_id` FOREIGN KEY (`hitcount_id`) REFERENCES `hitcount_hit_count`(`id`); args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT engine
            FROM information_schema.tables
            WHERE
                table_name = 'hitcount_hit' AND
                table_schema = DATABASE()
            ; args=['hitcount_hit']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit` ADD COLUMN `user_id` integer NULL , ADD CONSTRAINT `hitcount_hit_user_id_f7067f66_fk_auth_user_id` FOREIGN KEY (`user_id`) REFERENCES `auth_user`(`id`); (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.052) ALTER TABLE `hitcount_hit` ADD COLUMN `user_id` integer NULL , ADD CONSTRAINT `hitcount_hit_user_id_f7067f66_fk_auth_user_id` FOREIGN KEY (`user_id`) REFERENCES `auth_user`(`id`); args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT engine
            FROM information_schema.tables
            WHERE
                table_name = 'hitcount_hit' AND
                table_schema = DATABASE()
            ; args=['hitcount_hit']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE INDEX `hitcount_hit_created_79adf7bc` ON `hitcount_hit` (`created`); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.016) CREATE INDEX `hitcount_hit_created_79adf7bc` ON `hitcount_hit` (`created`); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_content_type_id_4a734fe1_fk_django_co` FOREIGN KEY (`content_type_id`) REFERENCES `django_content_type` (`id`); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.047) ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_content_type_id_4a734fe1_fk_django_co` FOREIGN KEY (`content_type_id`) REFERENCES `django_content_type` (`id`); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.002) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('hitcount', '0001_initial', '2023-06-16 13:03:08.576145'); args=['hitcount', '0001_initial', '2023-06-16 13:03:08.576145']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE INDEX `hitcount_hit_ip_a52a62aa` ON `hitcount_hit` (`ip`); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.018) CREATE INDEX `hitcount_hit_ip_a52a62aa` ON `hitcount_hit` (`ip`); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE INDEX `hitcount_hit_session_5be83758` ON `hitcount_hit` (`session`); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.018) CREATE INDEX `hitcount_hit_session_5be83758` ON `hitcount_hit` (`session`); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('hitcount', '0002_index_ip_and_session', '2023-06-16 13:03:08.640969'); args=['hitcount', '0002_index_ip_and_session', '2023-06-16 13:03:08.640969']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.007) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`,
                c.`constraint_type`
            FROM
                information_schema.key_column_usage AS kc,
                information_schema.table_constraints AS c
            WHERE
                kc.table_schema = DATABASE() AND
                c.table_schema = kc.table_schema AND
                c.constraint_name = kc.constraint_name AND
                c.constraint_type != 'CHECK' AND
                kc.table_name = 'hitcount_hit_count'
            ORDER BY kc.`ordinal_position`
        ; args=['hitcount_hit_count']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT  table_collation
            FROM    information_schema.tables
            WHERE   table_schema = DATABASE()
            AND     table_name = 'hitcount_hit_count'
            ; args=['hitcount_hit_count']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.002) 
            SELECT
                column_name, data_type, character_maximum_length,
                numeric_precision, numeric_scale, extra, column_default,
                CASE
                    WHEN collation_name = 'utf8mb4_0900_ai_ci' THEN NULL
                    ELSE collation_name
                END AS collation_name,
                CASE
                    WHEN column_type LIKE '% unsigned' THEN 1
                    ELSE 0
                END AS is_unsigned,
                column_comment
            FROM information_schema.columns
            WHERE table_name = 'hitcount_hit_count' AND table_schema = DATABASE()
            ; args=['utf8mb4_0900_ai_ci', 'hitcount_hit_count']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.000) SELECT * FROM `hitcount_hit_count` LIMIT 1; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.002) 
                    SELECT cc.constraint_name, cc.check_clause
                    FROM
                        information_schema.check_constraints AS cc,
                        information_schema.table_constraints AS tc
                    WHERE
                        cc.constraint_schema = DATABASE() AND
                        tc.table_schema = cc.constraint_schema AND
                        cc.constraint_name = tc.constraint_name AND
                        tc.constraint_type = 'CHECK' AND
                        tc.table_name = 'hitcount_hit_count'
                ; args=['hitcount_hit_count']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.005) SHOW INDEX FROM `hitcount_hit_count`; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` DROP CHECK `hitcount_hit_count_chk_2`; (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.012) ALTER TABLE `hitcount_hit_count` DROP CHECK `hitcount_hit_count_chk_2`; args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` MODIFY `object_pk` varchar(128) NOT NULL; (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.051) ALTER TABLE `hitcount_hit_count` MODIFY `object_pk` varchar(128) NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.002) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('hitcount', '0003_auto_20190608_1004', '2023-06-16 13:03:08.740039'); args=['hitcount', '0003_auto_20190608_1004', '2023-06-16 13:03:08.740039']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` MODIFY `object_pk` integer UNSIGNED NOT NULL; (params [])
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.046) ALTER TABLE `hitcount_hit_count` MODIFY `object_pk` integer UNSIGNED NOT NULL; args=[]; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_object_pk_53e9c38f_check` CHECK (`object_pk` >= 0); (params ())
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.060) ALTER TABLE `hitcount_hit_count` ADD CONSTRAINT `hitcount_hit_count_object_pk_53e9c38f_check` CHECK (`object_pk` >= 0); args=(); alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.003) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('hitcount', '0004_auto_20200704_0933', '2023-06-16 13:03:08.858408'); args=['hitcount', '0004_auto_20200704_0933', '2023-06-16 13:03:08.858408']; alias=default
[16/Jun/2023 16:03:08] DEBUG [django.db.backends.schema:188] CREATE TABLE `payments_payment` (`id` bigint AUTO_INCREMENT NOT NULL PRIMARY KEY, `payment_code` varchar(100) NOT NULL, `sum` numeric(10, 3) NOT NULL, `buyer_fname` varchar(100) NOT NULL, `buyer_lname` varchar(100) NOT NULL, `phone` varchar(100) NULL, `email` varchar(254) NOT NULL, `address` longtext NOT NULL, `county` varchar(30) NOT NULL, `country` varchar(100) NOT NULL, `city` varchar(30) NOT NULL, `zip` varchar(30) NOT NULL, `notes` longtext NOT NULL, `timestamp` datetime(6) NOT NULL, `slug` varchar(100) NOT NULL); (params None)
[16/Jun/2023 16:03:08] DEBUG [django.db.backends:131] (0.023) CREATE TABLE `payments_payment` (`id` bigint AUTO_INCREMENT NOT NULL PRIMARY KEY, `payment_code` varchar(100) NOT NULL, `sum` numeric(10, 3) NOT NULL, `buyer_fname` varchar(100) NOT NULL, `buyer_lname` varchar(100) NOT NULL, `phone` varchar(100) NULL, `email` varchar(254) NOT NULL, `address` longtext NOT NULL, `county` varchar(30) NOT NULL, `country` varchar(100) NOT NULL, `city` varchar(30) NOT NULL, `zip` varchar(30) NOT NULL, `notes` longtext NOT NULL, `timestamp` datetime(6) NOT NULL, `slug` varchar(100) NOT NULL); args=None; alias=default
